industry,stock_count,up_trend_pct,down_trend_pct,b1,b2,b3,formation_score,avg_composite,summary,hot_rank
default,50,0.0,0.0,0,0,1,0.7,-0.06646,○ 次主线，有结构但梯队不全，谨慎参与,1
