date,proceeds,pre_cutoff,rate_used,extra_tax,year
2021-09-07,659.3399904727936,True,0.001,0.3296699952363968,2021
2021-09-07,812.1870114326476,True,0.001,0.4060935057163238,2021
2021-09-07,3133.8630838394165,True,0.001,1.5669315419197083,2021
2021-09-08,1154.1447211503983,True,0.001,0.5770723605751992,2021
2021-09-08,1258.7400381088257,True,0.001,0.6293700190544129,2021
2021-09-08,682.3169923782349,True,0.001,0.3411584961891175,2021
2021-09-08,742.656601524353,True,0.001,0.37132830076217654,2021
2021-09-08,551.9475095272064,True,0.001,0.2759737547636032,2021
2021-09-08,1122.9759175300599,True,0.001,0.56148795876503,2021
2021-09-09,769.2299809455872,True,0.001,0.38461499047279357,2021
2021-09-09,1264.73398475647,True,0.001,0.632366992378235,2021
2021-09-09,1215.7830076217651,True,0.001,0.6078915038108825,2021
2021-09-09,563.9354980945587,True,0.001,0.2819677490472794,2021
2021-09-09,3400.596091461182,True,0.001,1.700298045730591,2021
2021-09-10,2644.0532293081283,True,0.001,1.3220266146540642,2021
2021-09-10,1516.4820304870607,True,0.001,0.7582410152435304,2021
2021-09-10,2477.5199237823485,True,0.001,1.2387599618911742,2021
2021-09-10,1220.7780266761781,True,0.001,0.610389013338089,2021
2021-09-10,1954.043994283676,True,0.001,0.977021997141838,2021
2021-09-10,4275.720209598541,True,0.001,2.1378601047992705,2021
2021-09-10,1949.0490228652955,True,0.001,0.9745245114326477,2021
2021-09-10,1352.6459961891173,True,0.001,0.6763229980945586,2021
2021-09-10,1629.5688274383544,True,0.001,0.8147844137191772,2021
2021-09-10,2371.825810289383,True,0.001,1.1859129051446915,2021
2021-09-10,1703.7944828510283,True,0.001,0.8518972414255142,2021
2021-09-10,2249.9477359771727,True,0.001,1.1249738679885863,2021
2021-09-10,3383.6128932952884,True,0.001,1.6918064466476441,2021
2021-09-13,1239.7589847564698,True,0.001,0.6198794923782349,2021
2021-09-13,633.3660152435302,True,0.001,0.3166830076217651,2021
2021-09-13,1119.9789442062379,True,0.001,0.559989472103119,2021
2021-09-13,3306.689847564697,True,0.001,1.6533449237823485,2021
2021-09-14,773.2259771347046,True,0.001,0.3866129885673523,2021
2021-09-14,866.1330076217653,True,0.001,0.43306650381088263,2021
2021-09-14,789.6095805644989,True,0.001,0.39480479028224946,2021
2021-09-15,620.3790038108826,True,0.001,0.3101895019054413,2021
2021-09-15,944.5544923782348,True,0.001,0.47227724618911743,2021
2021-09-15,539.9595209598541,True,0.001,0.26997976047992706,2021
2021-09-16,21560.217945814133,True,0.001,10.780108972907067,2021
2021-09-16,2102.8949237823485,True,0.001,1.0514474618911742,2021
2021-09-16,7901.091062879563,True,0.001,3.9505455314397815,2021
2021-09-16,1210.7879885673522,True,0.001,0.6053939942836761,2021
2021-09-16,15352.631268310546,True,0.001,7.676315634155273,2021
2021-09-16,15432.55195426941,True,0.001,7.716275977134705,2021
2021-09-16,1102.9959365844727,True,0.001,0.5514979682922364,2021
2021-09-17,637.3620114326477,True,0.001,0.31868100571632385,2021
2021-09-17,11718.27016196251,True,0.001,5.859135080981255,2021
2021-09-17,809.7893946647645,True,0.001,0.40489469733238226,2021
2021-09-22,11616.372259140015,True,0.001,5.808186129570007,2021
2021-09-23,11448.540228652953,True,0.001,5.724270114326477,2021
2021-09-23,2467.530076217651,True,0.001,1.2337650381088257,2021
2021-09-23,2411.585939025879,True,0.001,1.2057929695129395,2021
2021-09-23,5094.900000000001,True,0.001,2.5474500000000004,2021
2021-09-23,1641.5567207336426,True,0.001,0.8207783603668213,2021
2021-09-23,1613.884568595886,True,0.001,0.806942284297943,2021
2021-09-23,2227.9698045730593,True,0.001,1.1139849022865296,2021
2021-09-24,1240.7580076217653,True,0.001,0.6203790038108826,2021
2021-09-24,1118.9799213409424,True,0.001,0.5594899606704712,2021
2021-09-27,1801.197068595886,True,0.001,0.9005985342979431,2021
2021-09-27,849.15,True,0.001,0.424575,2021
2021-09-27,806.7924213409423,True,0.001,0.40339621067047116,2021
2021-09-27,1128.9698641777038,True,0.001,0.5644849320888519,2021
2021-09-28,779.7194828510285,True,0.001,0.3898597414255143,2021
2021-09-28,1238.7599618911743,True,0.001,0.6193799809455871,2021
2021-09-28,816.1830076217651,True,0.001,0.40809150381088255,2021
2021-09-28,3820.176167678833,True,0.001,1.9100880838394165,2021
2021-09-28,790.8083889484406,True,0.001,0.39540419447422026,2021
2021-09-28,527.9714847564696,True,0.001,0.2639857423782348,2021
2021-09-28,1119.9789442062379,True,0.001,0.559989472103119,2021
2021-09-29,781.8174213409424,True,0.001,0.39090871067047117,2021
2021-09-29,529.9694828510284,True,0.001,0.2649847414255142,2021
2021-09-30,1635.3630838394163,True,0.001,0.8176815419197082,2021
2021-09-30,755.7435057163239,True,0.001,0.37787175285816194,2021
2021-09-30,1164.8339847564698,True,0.001,0.582416992378235,2021
2021-09-30,761.2379885673523,True,0.001,0.3806189942836762,2021
2021-09-30,765.8333889484405,True,0.001,0.3829166944742203,2021
2021-09-30,519.9794923782348,True,0.001,0.2599897461891174,2021
2021-09-30,1050.0488679885864,True,0.001,0.5250244339942932,2021
2021-10-08,38578.38510360718,True,0.001,19.28919255180359,2021
2021-10-08,764.7345209598542,True,0.001,0.3823672604799271,2021
2021-10-08,1250.7480457305908,True,0.001,0.6253740228652954,2021
2021-10-08,1174.8240228652953,True,0.001,0.5874120114326477,2021
2021-10-08,794.2049809455871,True,0.001,0.39710249047279356,2021
2021-10-08,58381.55862808227,True,0.001,29.190779314041134,2021
2021-10-08,1062.0368565559386,True,0.001,0.5310184282779693,2021
2021-10-11,7687.305171489716,True,0.001,3.843652585744858,2021
2021-10-11,1281.7169923782349,True,0.001,0.6408584961891175,2021
2021-10-11,1200.798045730591,True,0.001,0.6003990228652955,2021
2021-10-11,3252.7441371917726,True,0.001,1.6263720685958862,2021
2021-10-11,789.8094137191772,True,0.001,0.3949047068595886,2021
2021-10-11,1077.9209961891174,True,0.001,0.5389604980945587,2021
2021-10-11,1072.0268946647645,True,0.001,0.5360134473323823,2021
2021-10-12,6768.225095272064,True,0.001,3.384112547636032,2021
2021-10-12,4041.953908538818,True,0.001,2.020976954269409,2021
2021-10-12,536.9625,True,0.001,0.26848125,2021
2021-10-13,579.619804573059,True,0.001,0.28980990228652953,2021
2021-10-13,755.7435057163239,True,0.001,0.37787175285816194,2021
2021-10-13,4246.748832321166,True,0.001,2.1233744161605834,2021
2021-10-13,1521.7766801834107,True,0.001,0.7608883400917054,2021
2021-10-14,48955.99625759124,True,0.001,24.477998128795623,2021
2021-10-14,828.1709961891174,True,0.001,0.41408549809455875,2021
2021-10-14,1662.8355457305909,True,0.001,0.8314177728652955,2021
2021-10-14,1551.7466992378236,True,0.001,0.7758733496189119,2021
2021-10-14,536.9625,True,0.001,0.26848125,2021
2021-10-14,1261.5657122612,True,0.001,0.6307828561305999,2021
2021-10-15,1208.7900381088257,True,0.001,0.6043950190544128,2021
2021-10-15,1722.7755838394166,True,0.001,0.8613877919197084,2021
2021-10-15,1073.0259175300598,True,0.001,0.5365129587650299,2021
2021-10-18,607.5917778968811,True,0.001,0.30379588894844056,2021
2021-10-19,6386.806577825546,True,0.001,3.193403288912773,2021
2021-10-19,1170.8280266761778,True,0.001,0.585414013338089,2021
2021-10-19,4813.181839942932,True,0.001,2.406590919971466,2021
2021-10-19,3727.269137191772,True,0.001,1.8636345685958862,2021
2021-10-19,5004.490621948243,True,0.001,2.5022453109741214,2021
2021-10-19,7389.1036105155945,True,0.001,3.6945518052577975,2021
2021-10-19,5610.38422293663,True,0.001,2.805192111468315,2021
2021-10-19,1610.8875,True,0.001,0.80544375,2021
2021-10-19,1049.0499403953554,True,0.001,0.5245249701976777,2021
2021-10-19,6279.28600358963,True,0.001,3.139643001794815,2021
2021-10-20,593.6057912349701,True,0.001,0.296802895617485,2021
2021-10-20,23436.233071517945,True,0.001,11.718116535758973,2021
2021-10-20,1183.430805873871,True,0.001,0.5917154029369355,2021
2021-10-20,755.2439942836761,True,0.001,0.3776219971418381,2021
2021-10-20,3750.2460914611815,True,0.001,1.8751230457305907,2021
2021-10-21,515.2113637447358,True,0.001,0.2576056818723679,2021
2021-10-21,770.2290038108825,True,0.001,0.3851145019054413,2021
2021-10-21,1628.2035787582397,True,0.001,0.8141017893791199,2021
2021-10-22,569.4299809455871,True,0.001,0.2847149904727935,2021
2021-10-22,1631.5335279464723,True,0.001,0.8157667639732362,2021
2021-10-22,215.78400857448577,True,0.001,0.10789200428724288,2021
2021-10-22,513.9854980945588,True,0.001,0.2569927490472794,2021
2021-10-22,1346.4807503700258,True,0.001,0.6732403751850129,2021
2021-10-25,784.2149904727936,True,0.001,0.3921074952363968,2021
2021-10-25,3794.2019542694093,True,0.001,1.8971009771347047,2021
2021-10-25,772.4829979419709,True,0.001,0.3862414989709855,2021
2021-10-25,1551.7466992378236,True,0.001,0.7758733496189119,2021
2021-10-25,531.4680171489716,True,0.001,0.2657340085744858,2021
2021-10-26,490.23636374473574,True,0.001,0.24511818187236786,2021
2021-10-26,1213.4007296562195,True,0.001,0.6067003648281097,2021
2021-10-26,741.258007621765,True,0.001,0.37062900381088254,2021
2021-10-26,808.7278733253479,True,0.001,0.40436393666267395,2021
2021-10-26,1572.9254885673522,True,0.001,0.7864627442836761,2021
2021-10-26,238.76101047992705,True,0.001,0.11938050523996353,2021
2021-10-26,527.4720209598541,True,0.001,0.26373601047992706,2021
2021-10-27,735.264013338089,True,0.001,0.3676320066690445,2021
2021-10-28,1187.273032951355,True,0.001,0.5936365164756775,2021
2021-10-28,1495.0035152435303,True,0.001,0.7475017576217652,2021
2021-10-29,3186.8996129035954,True,0.001,1.5934498064517977,2021
2021-10-29,3230.765919971466,True,0.001,1.615382959985733,2021
2021-10-29,3398.1370242118837,True,0.001,1.699068512105942,2021
2021-10-29,3541.4550762176514,True,0.001,1.7707275381088257,2021
2021-10-29,2217.7800285816193,True,0.001,1.1088900142908096,2021
2021-10-29,3214.7820304870606,True,0.001,1.6073910152435305,2021
2021-10-29,3430.6338489532473,True,0.001,1.7153169244766238,2021
2021-10-29,1491.0075190544128,True,0.001,0.7455037595272064,2021
2021-10-29,2905.691444206238,True,0.001,1.452845722103119,2021
2021-10-29,1178.8199476003647,True,0.001,0.5894099738001823,2021
2021-10-29,492.00751905441285,True,0.001,0.24600375952720643,2021
2021-10-29,3510.4859866619113,True,0.001,1.7552429933309557,2021
2021-10-29,1003.0959365844726,True,0.001,0.5015479682922364,2021
2021-10-29,2273.3814245224,True,0.001,1.1366907122612,2021
2021-11-01,2886.310819816589,True,0.001,1.4431554099082946,2021
2021-11-01,1015.0839251518249,True,0.001,0.5075419625759124,2021
2021-11-02,2925.2717588424684,True,0.001,1.4626358794212342,2021
2021-11-02,3415.0263793945314,True,0.001,1.7075131896972657,2021
2021-11-02,1643.5214212417602,True,0.001,0.8217607106208801,2021
2021-11-02,1590.7077335357667,True,0.001,0.7953538667678833,2021
2021-11-02,1248.007925891876,True,0.001,0.6240039629459381,2021
2021-11-03,3285.910629272461,True,0.001,1.6429553146362306,2021
2021-11-03,1266.424587535858,True,0.001,0.6332122937679291,2021
2021-11-03,720.2790038108826,True,0.001,0.3601395019054413,2021
2021-11-03,868.5319581985473,True,0.001,0.43426597909927367,2021
2021-11-03,1584.7136916160582,True,0.001,0.7923568458080291,2021
2021-11-03,3101.384456062317,True,0.001,1.5506922280311586,2021
2021-11-03,1285.1136320114138,True,0.001,0.6425568160057069,2021
2021-11-04,12855.218156433106,True,0.001,6.427609078216553,2021
2021-11-04,591.4080076217651,True,0.001,0.2957040038108826,2021
2021-11-04,3686.5098426818845,True,0.001,1.8432549213409424,2021
2021-11-04,11453.15072965622,True,0.001,5.7265753648281095,2021
2021-11-04,15868.115538883209,True,0.001,7.934057769441605,2021
2021-11-04,11455.830351734161,True,0.001,5.72791517586708,2021
2021-11-04,4896.598439025878,True,0.001,2.448299219512939,2021
2021-11-04,11310.478050613403,True,0.001,5.6552390253067015,2021
2021-11-04,1581.7167182922362,True,0.001,0.7908583591461181,2021
2021-11-04,1440.0584485530853,True,0.001,0.7200292242765427,2021
2021-11-04,502.49702095985407,True,0.001,0.251248510479927,2021
2021-11-04,8945.844947719574,True,0.001,4.472922473859787,2021
2021-11-05,11694.89320793152,True,0.001,5.84744660396576,2021
2021-11-08,2969.516486549377,True,0.001,1.4847582432746886,2021
2021-11-09,770.2290038108825,True,0.001,0.3851145019054413,2021
2021-11-09,3588.6456161499027,True,0.001,1.7943228080749514,2021
2021-11-09,13837.149308681488,True,0.001,6.918574654340744,2021
2021-11-10,1604.6936725616454,True,0.001,0.8023468362808227,2021
2021-11-11,1623.6747259140013,True,0.001,0.8118373629570007,2021
2021-11-12,579.4200190544128,True,0.001,0.28971000952720644,2021
2021-11-12,1156.8419923782349,True,0.001,0.5784209961891175,2021
2021-11-12,3662.3652339935306,True,0.001,1.8311826169967653,2021
2021-11-12,3271.2143417358398,True,0.001,1.6356071708679198,2021
2021-11-15,826.1730457305908,True,0.001,0.4130865228652954,2021
2021-11-15,1621.6766801834106,True,0.001,0.8108383400917053,2021
2021-11-15,223.77600095272064,True,0.001,0.11188800047636031,2021
2021-11-17,602.3970209598541,True,0.001,0.3011985104799271,2021
2021-11-18,813.1860342979431,True,0.001,0.40659301714897156,2021
2021-11-18,3760.887218856811,True,0.001,1.8804436094284056,2021
2021-11-19,809.1900381088257,True,0.001,0.40459501905441286,2021
2021-11-22,1199.7990228652955,True,0.001,0.5998995114326477,2021
2021-11-22,3770.3149612426755,True,0.001,1.8851574806213378,2021
2021-11-22,3698.880348587036,True,0.001,1.8494401742935183,2021
2021-11-22,1616.681756401062,True,0.001,0.808340878200531,2021
2021-11-22,3289.1963722229,True,0.001,1.64459818611145,2021
2021-11-23,3831.5867122650147,True,0.001,1.9157933561325073,2021
2021-11-23,3694.0572956085207,True,0.001,1.8470286478042603,2021
2021-11-23,226.77299809455872,True,0.001,0.11338649904727936,2021
2021-11-23,5049.445317077637,True,0.001,2.5247226585388187,2021
2021-11-24,557.4419923782348,True,0.001,0.2787209961891174,2021
2021-11-24,3237.24832649231,True,0.001,1.6186241632461549,2021
2021-11-24,4956.681194686889,True,0.001,2.4783405973434447,2021
2021-11-25,3776.530891799927,True,0.001,1.8882654458999635,2021
2021-11-25,1586.7117373466492,True,0.001,0.7933558686733246,2021
2021-11-26,569.4299809455871,True,0.001,0.2847149904727935,2021
2021-11-26,829.1700190544128,True,0.001,0.4145850095272064,2021
2021-11-26,3812.0509849548343,True,0.001,1.9060254924774171,2021
2021-11-30,1106.891992378235,True,0.001,0.5534459961891175,2021
2021-11-30,1169.8290038108826,True,0.001,0.5849145019054413,2021
2021-11-30,813.1860342979431,True,0.001,0.40659301714897156,2021
2021-11-30,4008.2988613128664,True,0.001,2.004149430656433,2021
2021-11-30,1143.8549809455872,True,0.001,0.5719274904727936,2021
2021-11-30,4978.088446426391,True,0.001,2.4890442232131953,2021
2021-12-01,73084.50873069763,True,0.001,36.54225436534882,2021
2021-12-01,5035.173942947387,True,0.001,2.5175869714736936,2021
